objectid,siteid,estuaryname,stationno,samplecollectiondate,transectreplicate,plotreplicate,substrate,covertype,scientificname,commonname,status,estimatedcover,percentcovercode,daubenmiremidpoint,tallestplantheight_cm,percentcovernotes,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,habitat,live_dead,submissionid,warnings,identificationnotes,unknownreplicate,projectid
634,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,1,5,Not recorded,vegetation,Batis maritima,saltwort,native,2,2,3,7,Not recorded,{C13B2839-7195-46DB-A456-503E06AFDED1},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
635,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,1,1,Not recorded,vegetation,Batis maritima,saltwort,native,2,2,3,3,Not recorded,{F7EF6FC6-686C-4475-8957-EAE6F8373DBA},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
636,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,1,4,Not recorded,vegetation,Batis maritima,saltwort,native,25,3,15,10,Not recorded,{7264F2E2-F979-4E1E-8E0F-5BD4BD39A5B4},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
637,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,1,5,Not recorded,vegetation,Batis maritima,saltwort,native,5,2,3,5,Not recorded,{29157B90-815F-45C9-B6EE-AFAF26EC6998},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
638,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,1,1,Not recorded,vegetation,Batis maritima,saltwort,native,10,3,15,30,Not recorded,{515C7A4A-D439-47A2-87C2-7705FB1CB824},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
639,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,1,2,Not recorded,vegetation,Batis maritima,saltwort,native,10,3,15,30,Not recorded,{3133B4B1-92B9-4A49-A82A-F7CD16616567},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
640,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,1,3,Not recorded,vegetation,Batis maritima,saltwort,native,25,3,15,40,Not recorded,{BCDFB090-1918-4360-99A9-64D4C41DF8F5},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
1348,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,4,Not recorded,vegetation,Batis maritima,saltwort,native,20,3,15,15,Not recorded,{553294ED-3969-4C52-8DEA-7F880C61650D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
669,SC-VEN,Ventura River,1,29/3/2021 00:00:00,1,4,Not recorded,vegetation,Tamarix sp.,tamarisk,Not recorded,2,2,3,12,Not recorded,{0EB90E65-336E-429C-8932-492C2AF84375},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 09:07:37,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
670,SC-VEN,Ventura River,1,29/3/2021 00:00:00,1,5,Not recorded,vegetation,Tamarix sp.,tamarisk,Not recorded,2,2,3,8,Not recorded,{FC8939CD-42DC-469D-B7B4-11D4A8EE61B6},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 09:07:37,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
665,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,1,1,Not recorded,vegetation,Schoenoplectus californicus,southern bulrush,native,5,2,3,-88,Not recorded,{52ED1472-D13E-4DE0-96F0-B9734488D803},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Low marsh,Dead,1637789686,,-88,-88,EMPA
666,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,1,2,Not recorded,vegetation,Schoenoplectus californicus,southern bulrush,native,5,2,3,-88,Not recorded,{7453552F-78CC-44E0-A8A1-78F519C2066A},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Low marsh,Dead,1637789686,,-88,-88,EMPA
667,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,1,3,Not recorded,vegetation,Schoenoplectus californicus,southern bulrush,native,2,2,3,93,Not recorded,{AF1ADB81-5779-41AD-AA1B-20ADA3F8B017},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Low marsh,Dead,1637789686,,-88,-88,EMPA
668,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,1,4,Not recorded,vegetation,Schoenoplectus californicus,southern bulrush,native,1,1,0.5,17,Not recorded,{4B0546C3-D0B9-43F8-9B1C-EE74DDF4DD8D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Low marsh,Dead,1637789686,,-88,-88,EMPA
651,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,1,Not recorded,vegetation,Potentilla anserina,silverweed,native,-88,1,0.5,-88,Not recorded,{3E671969-65AC-4883-9B9B-60C30EBD45A9},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
652,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,2,Not recorded,vegetation,Potentilla anserina,silverweed,native,-88,1,0.5,-88,Not recorded,{82A1C864-7308-43C9-B6DE-8D773ECE0C7B},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
653,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,3,Not recorded,vegetation,Potentilla anserina,silverweed,native,-88,2,3,-88,Not recorded,{3525E399-D1DC-4CAC-B77C-708539B52EBB},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
654,CC-CAR,Carmel River,2,17/3/2021 00:00:00,1,4,Not recorded,vegetation,Potentilla anserina,silverweed,native,-88,2,3,-88,Not recorded,{56F51FC9-FD71-4273-9020-EA8DEDF60923},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,7/7/2023 11:05,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
680,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,1,2,Not recorded,vegetation,Limonium californicum,Western marsh-rosemary,native,10,3,15,25,Not recorded,{2C3CEBBC-3D9C-482A-AEAF-3012BBEF7745},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
681,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,1,3,Not recorded,vegetation,Limonium californicum,Western marsh-rosemary,native,5,2,3,20,Not recorded,{B0C173BF-C8EA-4510-A6B9-7C5033D5DB5F},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
682,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,1,4,Not recorded,vegetation,Limonium californicum,Western marsh-rosemary,native,10,3,15,25,Not recorded,{12C61C4E-6304-4811-B3A7-236E9799B347},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
683,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,1,5,Not recorded,vegetation,Limonium californicum,Western marsh-rosemary,native,5,2,3,5,Not recorded,{5B260724-11FB-44B7-B5AF-07E785E14797},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
684,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,1,3,Not recorded,vegetation,Limonium californicum,Western marsh-rosemary,native,5,2,3,10,Not recorded,{A862E40B-665D-4C19-843E-879AD63AE132},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Low marsh,Live,1637789686,,-88,-88,EMPA
685,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,1,4,Not recorded,vegetation,Suaeda taxifolia,wooly seablite,native,1,1,0.5,-88,Not recorded,{60E75571-E388-4999-B830-81BD11C754B9},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Low marsh,Not recorded,1637789686,,-88,-88,EMPA
1344,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,2,4,Not recorded,vegetation,Batis maritima,saltwort,native,5,2,3,5,Not recorded,{DD2CEC32-4C8C-4830-8513-1141145683B4},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
940,SC-GOL,Goleta Slough,1,25/3/2021 00:00:00,1,1,Not recorded,vegetation,Frankenia salina,alkali heath,native,10,3,15,10,Not recorded,{2FBD9D61-0FAD-4B0D-A691-6BA329CE7FD9},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 10:58:00,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
941,SC-GOL,Goleta Slough,1,25/3/2021 00:00:00,1,2,Not recorded,vegetation,Frankenia salina,alkali heath,native,75,5,62.5,20,Not recorded,{C926DE8B-FA60-451C-AE76-D87FDE351F0E},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 10:58:00,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
942,SC-GOL,Goleta Slough,1,25/3/2021 00:00:00,1,4,Not recorded,vegetation,Frankenia salina,alkali heath,native,40,4,37.5,40,Not recorded,{F2BB6F01-68F9-4D4F-8A77-F1B346718C10},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 10:58:00,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
943,SC-GOL,Goleta Slough,1,25/3/2021 00:00:00,1,5,Not recorded,vegetation,Frankenia salina,alkali heath,native,55,5,62.5,20,Not recorded,{966B9A90-CB80-4CB9-B585-39D4BA57E1AC},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 10:58:00,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
944,SC-GOL,Goleta Slough,1,25/3/2021 00:00:00,1,5,Not recorded,vegetation,Frankenia salina,alkali heath,native,10,3,15,25,Not recorded,{1350AC7A-4AB9-49D4-B0BB-87762C1485C2},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 10:58:00,zaibq@sccwrp.org,SCCWRP,Mid marsh,Dead,1637789686,,-88,-88,EMPA
945,SC-GOL,Goleta Slough,1,25/3/2021 00:00:00,2,1,Not recorded,vegetation,Frankenia salina,alkali heath,native,15,3,15,40,Not recorded,{7F20534A-9FFF-4494-843C-683E924AEAA4},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 10:58:00,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
946,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,2,1,Not recorded,vegetation,Frankenia salina,alkali heath,native,5,2,3,20,Not recorded,{9A971FE3-50E8-4880-A340-F5CF547A92D2},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
947,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,2,2,Not recorded,vegetation,Frankenia salina,alkali heath,native,70,5,62.5,20,Not recorded,{99E41D38-E320-4C68-9B34-A6ED7E909218},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
948,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,2,3,Not recorded,vegetation,Frankenia salina,alkali heath,native,25,3,15,30,Not recorded,{27B1FB77-99B4-463D-B3EB-0C48669D1AFE},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
949,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,2,4,Not recorded,vegetation,Frankenia salina,alkali heath,native,10,3,15,20,Not recorded,{82373766-5603-4DB1-B773-9FB40432CC2B},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
950,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,2,1,Not recorded,vegetation,Frankenia salina,alkali heath,native,5,2,3,22,Not recorded,{E2C7A17C-7C98-486F-83C3-B7E861D0E7E3},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
951,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,2,2,Not recorded,vegetation,Frankenia salina,alkali heath,native,10,3,15,10,Not recorded,{081E495D-2116-4F57-89AD-0C8DDED7B8C1},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
952,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,2,2,Not recorded,vegetation,Frankenia salina,alkali heath,native,2,2,3,10,Not recorded,{9F5A3D1C-F1F4-4A75-B842-5E1A1345FC1A},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Dead,1637789686,,-88,-88,EMPA
953,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,2,3,Not recorded,vegetation,Frankenia salina,alkali heath,native,5,2,3,20,Not recorded,{63457683-5B85-4AE4-B2E5-7211BD2AD15D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
954,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,2,4,Not recorded,vegetation,Frankenia salina,alkali heath,native,10,3,15,17,Not recorded,{830F7874-0303-48BB-8446-D4568BD06FED},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
957,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,2,2,Not recorded,vegetation,Frankenia salina,alkali heath,native,10,3,15,8,Not recorded,{B2FE761E-49CB-4A78-9367-6583E6AEF674},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
958,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,2,3,Not recorded,vegetation,Frankenia salina,alkali heath,native,10,3,15,10,Not recorded,{70DE0434-AE4F-4BC5-AE99-665E66F46419},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
959,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,2,4,Not recorded,vegetation,Frankenia salina,alkali heath,native,2,2,3,10,Not recorded,{F2DA363B-A6EF-4339-9718-BC3DC6B2B036},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
960,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,2,5,Not recorded,vegetation,Frankenia salina,alkali heath,native,15,3,15,15,Not recorded,{91B46A40-04A5-4571-BE6A-CFA35F33BC51},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
961,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,2,2,Not recorded,vegetation,Frankenia salina,alkali heath,native,20,3,15,9,Not recorded,{0DF18CB2-E140-4A38-97A6-751E592654EA},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
962,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,2,3,Not recorded,vegetation,Frankenia salina,alkali heath,native,40,4,37.5,15,Not recorded,{D9BD2ADC-622E-4EA0-981D-44F74FFF495C},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
955,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,2,5,Not recorded,vegetation,Frankenia salina,alkali heath,native,5,2,3,38,Not recorded,{16E57071-6B4A-469D-B0C7-ADECF07F4A74},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
956,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,2,1,Not recorded,vegetation,Frankenia salina,alkali heath,native,10,3,15,8,Not recorded,{8DC1E790-C4D0-4B08-9720-5EA1EFCD8E06},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
963,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,2,4,Not recorded,vegetation,Frankenia salina,alkali heath,native,25,3,15,10,Not recorded,{F1D40ED2-14F8-4B6B-9E7F-89F7A4DCE17E},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
970,CC-PAJ,Pajaro River,2,10/3/2021 0:00,2,1,Not recorded,vegetation,Frankenia salina,alkali heath,native,-88,6,85,27,Not recorded,{ED410D8B-1659-47B6-9340-36EF07782902},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 09:20:57,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
964,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,2,5,Not recorded,vegetation,Frankenia salina,alkali heath,native,25,3,15,15,Not recorded,{9A0C5BFC-39A9-4CD1-86E0-C815E01171D1},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
965,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,2,1,Not recorded,vegetation,Frankenia salina,alkali heath,native,25,3,15,15,Not recorded,{E57EA4F9-76AE-4515-AEEE-0DD2CAEE5165},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
966,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,2,2,Not recorded,vegetation,Frankenia salina,alkali heath,native,5,2,3,10,Not recorded,{F9AB6133-55FD-451B-9DCD-30BDDDA08FC3},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
967,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,2,3,Not recorded,vegetation,Frankenia salina,alkali heath,native,5,2,3,10,Not recorded,{1F33BD95-E123-4A10-91B6-E1DBA432409E},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
968,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,2,5,Not recorded,vegetation,Frankenia salina,alkali heath,native,15,3,15,10,Not recorded,{DDA0D032-9ED4-4C7B-A17B-397F1CC7433A},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
969,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,4,Not recorded,vegetation,Frankenia salina,alkali heath,native,40,4,37.5,20,Not recorded,{FAFFCEDB-2278-4A32-AECC-0ED2FD4D71DB},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
991,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,2,4,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,5,2,3,15,Not recorded,{5E0AF21D-9032-416D-8F88-56E70CCB41E7},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
992,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,2,5,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,2,2,3,20,Not recorded,{B5C3BB71-1CB0-464A-9B2E-9850B6188714},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1000,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,2,5,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,10,3,15,10,Not recorded,{4F8E3FC9-60C7-4E04-AB6A-747EA8240409},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
990,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,2,2,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,2,2,3,20,Not recorded,{DCEA83D4-BB59-4446-AE2C-774E74897F38},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
1001,SC-NEW,Newport Bay,1,18/3/2021 00:00:00,2,5,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,15,3,15,10,Not recorded,{325FF339-1F4B-44C2-ACC3-A8ABEEC5403D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Dead,1637789686,,-88,-88,EMPA
1002,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,2,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,10,3,15,10,Not recorded,{537F06B3-4604-4771-AE2C-EE174FF21F81},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
1003,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,4,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,35,4,37.5,10,Not recorded,{5113B96F-5DED-4289-B1DA-359F9F74DBF2},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
1004,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,4,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,10,3,15,30,Not recorded,{F3E1A53A-E55D-4A53-8899-69D68B8758DC},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Dead,1637789686,,-88,-88,EMPA
1005,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,5,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,20,3,15,25,Not recorded,{9A114CF6-FD7D-40AE-97B4-4EF5292AE71D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Dead,1637789686,,-88,-88,EMPA
1007,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,2,2,Not recorded,vegetation,Triglochin concinna,arrow grass,native,5,2,3,30,Not recorded,{B14CC4AE-C844-4D20-B8AA-1621D4FD3EDE},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1008,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,2,5,Not recorded,vegetation,Triglochin concinna,arrow grass,native,10,3,15,30,Not recorded,{8A93CF75-9312-462C-BE30-51F1D051BE81},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
1009,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,2,Not recorded,vegetation,Triglochin concinna,arrow grass,native,25,3,15,20,Not recorded,{9D833065-C68C-45BF-B79A-E00B971EE922},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Not recorded,1637789686,,-88,-88,EMPA
1010,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,3,Not recorded,vegetation,Triglochin concinna,arrow grass,native,5,2,3,15,Not recorded,{B0B89744-CA7D-4F88-ADC0-7A7D1139FDAD},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
1011,SC-NEW,Newport Bay,3,18/3/2021 00:00:00,2,4,Not recorded,vegetation,Triglochin concinna,arrow grass,native,30,4,37.5,20,Not recorded,{BB2D1382-B997-41EF-B221-FAC93FE3EBEE},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Mid marsh,Live,1637789686,,-88,-88,EMPA
