objectid,siteid,estuaryname,stationno,samplecollectiondate,surveytype,netreplicate,scientificname,commonname,identificationnotes,abundance,abundancenotes,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,warnings,submissionid,status,projectid,method
1425,SC-NEW,Newport Bay,2,24/9/2021 00:00:00,beach seine,2,Acanthogobius flavimanus,yellowfin goby,,7,,{BBD915E3-B516-4885-A71F-0274EA391DC1},checker,19/8/2022 23:45:47,robertb@sccwrp.org,11/10/2022 16:29,janw@sccwrp.org,SCCWRP,,1660952747,,EMPA,count
1717,Baja-PB,Estero Punta Banda,2,26/4/2022 00:00:00,beach seine,8,Acentrogobius nebulosus,shadow goby,,3,,{D5723077-1427-4799-88B1-A5CC2C51820D},checker,9/9/2022 0:45,robertb@sccwrp.org,11/10/2022 16:35,janw@sccwrp.org,SCCWRP,,1662684311,,Baja-rails,count
1718,Baja-PB,Estero Punta Banda,2,26/4/2022 00:00:00,beach seine,8,Hemigrapsus oregonensis,yellow shore crab,,1,,{9D230D8F-D78F-43A2-BB56-572A72FB8B47},checker,9/9/2022 0:45,robertb@sccwrp.org,11/10/2022 16:35,janw@sccwrp.org,SCCWRP,,1662684311,,Baja-rails,count
1719,Baja-PB,Estero Punta Banda,2,26/4/2022 00:00:00,beach seine,8,Fundulus parvipinnis,California killifish,,1,,{6EBBBE81-E135-4BE8-A5BF-B41211371EAD},checker,9/9/2022 0:45,robertb@sccwrp.org,11/10/2022 16:35,janw@sccwrp.org,SCCWRP,,1662684311,,Baja-rails,count
1720,Baja-PB,Estero Punta Banda,2,26/4/2022 00:00:00,beach seine,8,Paralichthys californicus,California halibut,,2,,{592B3D31-BA3F-43B5-942A-DE07266A4D94},checker,9/9/2022 0:45,robertb@sccwrp.org,11/10/2022 16:35,janw@sccwrp.org,SCCWRP,,1662684311,,Baja-rails,count
1721,Baja-PB,Estero Punta Banda,2,26/4/2022 00:00:00,beach seine,9,Clevelandia ios,arrow goby,,12,,{260C1507-402F-4F25-AEA4-37FFDA54AC34},checker,9/9/2022 0:45,robertb@sccwrp.org,11/10/2022 16:35,janw@sccwrp.org,SCCWRP,,1662684311,,Baja-rails,count
1722,Baja-PB,Estero Punta Banda,2,26/4/2022 00:00:00,beach seine,9,Atherinops affinis,topsmelt silverside,,26,,{7FE96539-2838-4DBC-A2CC-C28737101B5C},checker,9/9/2022 0:45,robertb@sccwrp.org,11/10/2022 16:35,janw@sccwrp.org,SCCWRP,,1662684311,,Baja-rails,count
1288,NC-BIGR,Big River,2,16/10/2021 00:00:00,beach seine,6,Syngnathus leptorhynchus,bay pipefish,Not recorded,6,Not recorded,{D869BA47-56A0-4487-9348-DE6F8726F3AA},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1289,NC-BIGR,Big River,2,16/10/2021 00:00:00,beach seine,6,Cottus asper,prickly sculpin,Not recorded,3,Not recorded,{6C8B2D01-932F-4E79-B0F5-411C889CDF61},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1292,NC-BIGR,Big River,3,16/10/2021 00:00:00,beach seine,9,Atherinops affinis,topsmelt silverside,Not recorded,1,Not recorded,{93F602CC-B2E3-47B5-A4D1-3F89FE73DBB7},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
2109,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,beach seine,2,Anchoa compressa,deep body anchovy,,5,,{00000000-0000-0000-0000-000000000000},change request app,21/12/2022 13:19:17,duyn@sccwrp.org,21/12/2022 13:19:17,janw@sccwrp.org,SCCWRP,,1671562589,native,Baja-rails,count
830,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,3,Paralichthys californicus,California halibut,Not recorded,6,Not recorded,{77A97F21-FE64-4D93-A389-0F7D5CCDA7C8},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
831,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,4,Paralichthys californicus,California halibut,Not recorded,4,Not recorded,{A60DBEE4-8C43-4E89-8CB0-28B673CA6BE9},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
832,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,5,Paralichthys californicus,California halibut,Not recorded,6,Not recorded,{74EA0B72-4EC7-46F0-9115-6EACE1167587},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
833,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,6,Paralichthys californicus,California halibut,Not recorded,5,Not recorded,{22346CAE-76E9-4742-9A5F-F80D2A63F69D},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
834,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,7,Paralichthys californicus,California halibut,Not recorded,12,Not recorded,{4D01109B-C815-4B1A-A9F9-C50B0F3B9230},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1253,NC-TEN,Ten Mile River,2,16/10/2021 00:00:00,beach seine,5,Gasterosteus aculeatus,threespine stickleback,Not recorded,80,Not recorded,{BAE55B7C-0121-4561-9558-3A4D4D2F7680},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1254,NC-TEN,Ten Mile River,2,16/10/2021 00:00:00,beach seine,5,Atherinops affinis,topsmelt silverside,Not recorded,1,Not recorded,{39B9951C-9322-4F25-986A-58C64B877A05},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1256,NC-TEN,Ten Mile River,2,16/10/2021 00:00:00,beach seine,6,Gasterosteus aculeatus,threespine stickleback,Not recorded,1,Not recorded,{C6DF8A59-0229-4E59-93D5-1FDD5D99E2CA},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1257,NC-TEN,Ten Mile River,2,16/10/2021 00:00:00,beach seine,7,Gasterosteus aculeatus,threespine stickleback,Not recorded,52,Not recorded,{6D643863-8A06-4D08-8D44-D243511DB018},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1426,SC-NEW,Newport Bay,2,24/9/2021 00:00:00,beach seine,3,Urolophus halleri,California round ray,,1,,{9B050D7E-5857-4CE6-BD46-ED26CC4AB787},checker,19/8/2022 23:45:47,robertb@sccwrp.org,11/10/2022 16:29,janw@sccwrp.org,SCCWRP,,1660952747,,EMPA,count
1260,NC-TEN,Ten Mile River,2,16/10/2021 00:00:00,beach seine,8,Gasterosteus aculeatus,threespine stickleback,Not recorded,221,Not recorded,{61A994C4-98EA-4A5C-A18D-7D6F4369EA5C},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1262,NC-TEN,Ten Mile River,3,16/10/2021 00:00:00,beach seine,9,Gasterosteus aculeatus,threespine stickleback,Not recorded,44,Not recorded,{29EDAAC0-D865-4D3A-B299-A8360393918D},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1263,NC-TEN,Ten Mile River,3,16/10/2021 00:00:00,beach seine,9,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{5D9140B2-3B28-4763-851F-260B9E80F0C6},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1264,NC-TEN,Ten Mile River,3,16/10/2021 00:00:00,beach seine,10,Gasterosteus aculeatus,threespine stickleback,Not recorded,92,Not recorded,{6E9B8646-01A2-4FF2-BC28-283EBBB9CB18},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1265,NC-TEN,Ten Mile River,3,16/10/2021 00:00:00,beach seine,11,Gasterosteus aculeatus,threespine stickleback,Not recorded,43,Not recorded,{4A0BCA85-32A2-48B7-800F-C15E8EB224FB},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1267,NC-TEN,Ten Mile River,3,16/10/2021 00:00:00,beach seine,12,Gasterosteus aculeatus,threespine stickleback,Not recorded,56,Not recorded,{9B85F0CD-28D8-45E7-A746-4675F8697147},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1268,NC-TEN,Ten Mile River,3,16/10/2021 00:00:00,beach seine,12,Clinocottus analis,wooly sculpin,Not recorded,1,Not recorded,{14B29560-73D6-475C-BEAD-FF603EBBCBD9},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1270,NC-NAV,Navarro River,3,15/10/2021 00:00:00,beach seine,2,Gasterosteus aculeatus,threespine stickleback,Not recorded,3510,Not recorded,{13467186-1C58-425A-86E1-B9439D841CDD},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
1271,NC-NAV,Navarro River,3,15/10/2021 00:00:00,beach seine,3,Gasterosteus aculeatus,threespine stickleback,Not recorded,496,Not recorded,{40C246D3-EC95-4F5E-AA3F-C728A0783AB2},checker,4/2/2022 3:40,robertb@sccwrp.org,11/10/2022 16:23,cooperaly@sonoma.edu,SSU,,1643946041,native,EMPA,count
835,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,8,Paralichthys californicus,California halibut,Not recorded,18,Not recorded,{6EFEDDE3-E815-4682-B41E-8E9D81853ACE},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
836,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,9,Paralichthys californicus,California halibut,Not recorded,6,Not recorded,{8649694E-5EF4-4886-AD2D-91FC68232CD5},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
839,SC-GOL,Goleta Slough,1,24/3/2021 00:00:00,beach seine,2,Fundulus parvipinnis,California killifish,Not recorded,1,Not recorded,{C7FB75E6-D9FF-49D5-99A8-52B7119CDAC2},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
840,SC-GOL,Goleta Slough,1,24/3/2021 00:00:00,beach seine,3,Fundulus parvipinnis,California killifish,Not recorded,2,Not recorded,{504CD1F8-2668-4E2C-8E20-99D8DDDC44A4},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
841,SC-GOL,Goleta Slough,2,23/3/2021 00:00:00,beach seine,1,Fundulus parvipinnis,California killifish,Not recorded,3,Not recorded,{D8B88BB1-B704-47D0-ACD9-87BC76627FC6},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
842,SC-VEN,Ventura River,1,29/3/2021 00:00:00,beach seine,1,Fundulus parvipinnis,California killifish,Not recorded,4,Not recorded,{AD51BED3-B84C-4E47-AB98-20487463EC4C},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
843,SC-VEN,Ventura River,1,29/3/2021 00:00:00,beach seine,3,Fundulus parvipinnis,California killifish,Not recorded,33,Not recorded,{1C77FDD3-7B85-4328-9E2B-E4D38C639A3A},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
844,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,beach seine,1,Fundulus parvipinnis,California killifish,Not recorded,93,Not recorded,{B4580D6D-A30B-430E-A3D3-551736426351},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
845,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,beach seine,4,Fundulus parvipinnis,California killifish,Not recorded,2,Not recorded,{B8602434-E5C7-4B43-B23F-177EA2B0B856},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
846,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,beach seine,1,Fundulus parvipinnis,California killifish,Not recorded,6,Not recorded,{08C4C2AB-CF76-4872-890E-897F4FEBD008},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
847,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,beach seine,2,Fundulus parvipinnis,California killifish,Not recorded,29,Not recorded,{4CF33B31-BB96-44AD-948A-2C773BE3CC43},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
848,SC-NEW,Newport Bay,2,31/3/2021 00:00:00,beach seine,2,Fundulus parvipinnis,California killifish,Not recorded,1,Not recorded,{A88FED77-06A6-494E-B372-CD035E9D0AA9},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
849,SC-NEW,Newport Bay,2,31/3/2021 00:00:00,beach seine,3,Fundulus parvipinnis,California killifish,Not recorded,7,Not recorded,{9045DA4C-DA4E-48AF-9825-261308F256AF},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1427,SC-NEW,Newport Bay,2,24/9/2021 00:00:00,beach seine,3,Atherinops affinis,topsmelt silverside,,3,,{23CB6AD8-E1E1-4E08-815F-7BEB9898AC33},checker,19/8/2022 23:45:47,robertb@sccwrp.org,11/10/2022 16:29,janw@sccwrp.org,SCCWRP,,1660952747,,EMPA,count
850,SC-BAT,Batiquitos Lagoon,1,12/4/2021 0:00,beach seine,5,Fundulus parvipinnis,California killifish,Not recorded,4,Not recorded,{81432787-E910-449C-82A1-9FDF3EA889CE},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
851,SC-BAT,Batiquitos Lagoon,1,12/4/2021 0:00,beach seine,7,Fundulus parvipinnis,California killifish,Not recorded,5,Not recorded,{EC631BC7-B114-4689-B89C-9C408EF1EE10},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
852,SC-BAT,Batiquitos Lagoon,1,12/4/2021 0:00,beach seine,8,Fundulus parvipinnis,California killifish,Not recorded,18,Not recorded,{3516961E-256B-4AA7-8D59-874B01101AED},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
853,SC-BAT,Batiquitos Lagoon,2,11/4/2021 0:00,beach seine,2,Fundulus parvipinnis,California killifish,Not recorded,1,Not recorded,{7334B424-482B-4C7F-8648-BE553AAD646E},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
854,SC-BAT,Batiquitos Lagoon,2,12/4/2021 0:00,beach seine,6,Fundulus parvipinnis,California killifish,Not recorded,12,Not recorded,{C2FA8BE7-6646-4E72-9E16-BD9F25D68D98},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
855,SC-BAT,Batiquitos Lagoon,2,12/4/2021 0:00,beach seine,7,Fundulus parvipinnis,California killifish,Not recorded,2,Not recorded,{0B41BC52-6C68-4132-B08F-87E93DEA58FE},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
856,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,2,Fundulus parvipinnis,California killifish,Not recorded,2,Not recorded,{E5E3E54B-2974-4DC7-897A-67AE51F3475B},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
857,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,3,Fundulus parvipinnis,California killifish,Not recorded,1,Not recorded,{3503ADA0-6B7E-411C-8E58-064A435D4929},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
858,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,8,Strongylura exillis,California needlefish,Not recorded,1,Not recorded,{402F7469-A232-402C-AB96-D9FC8A2057BE},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
859,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,9,Strongylura exillis,California needlefish,Not recorded,1,Not recorded,{23045E8D-8230-488F-87AD-D9CA0A22F34A},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
860,NC-NAV,Navarro River,2,23/3/2021 00:00:00,beach seine,2,Hesperoleucus symmetricus,California roach,Not recorded,1,Not recorded,{5067B3F2-98E2-4E44-B9F7-40031897C03A},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
861,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,9,Urolophus halleri,California round ray,Not recorded,1,Not recorded,{9B1EC71D-4D6F-4CD4-9C85-9F26A79270F6},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
867,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,beach seine,2,Engraulis mordax,Californian anchovy,Not recorded,7,Not recorded,{B2088D4B-3654-4B85-A2E8-88A98A39C849},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
868,SC-BAT,Batiquitos Lagoon,2,11/4/2021 0:00,beach seine,1,Engraulis mordax,Californian anchovy,Not recorded,1,Not recorded,{29472C2E-A232-4E5C-B067-B63792119E44},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
869,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,1,Engraulis mordax,Californian anchovy,Not recorded,6,Not recorded,{182B8F4D-7F0B-4262-B25B-0B7D94D2C5BC},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
870,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,2,Engraulis mordax,Californian anchovy,Not recorded,4,Not recorded,{19F1E9BB-2348-4892-AFCD-C941DE6785F5},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
871,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,3,Engraulis mordax,Californian anchovy,Not recorded,13,Not recorded,{92154311-1F15-4211-B07C-8D044F53C068},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
872,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,4,Engraulis mordax,Californian anchovy,Not recorded,1,Not recorded,{44AA2367-F13A-48A0-88C1-E1E52966DABB},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
873,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,6,Engraulis mordax,Californian anchovy,Not recorded,12,Not recorded,{7A1ECB98-333E-49A2-BA37-A60A8A6671CD},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
874,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,7,Engraulis mordax,Californian anchovy,Not recorded,12,Not recorded,{10943401-CD2D-41D5-AE82-BA18E795D262},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
875,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,8,Engraulis mordax,Californian anchovy,Not recorded,12,Not recorded,{B29EFAE4-DBA3-4795-9A2D-9E64921032A2},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
876,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,9,Engraulis mordax,Californian anchovy,Not recorded,8,Not recorded,{A366A371-9344-4681-8601-99AE956B1047},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
877,SC-VEN,Ventura River,1,29/3/2021 00:00:00,beach seine,3,Ilypnus gilberti,cheekspot goby,Not recorded,2,Not recorded,{090A2CE4-ADB2-4A88-9F19-EC71281F14CA},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
878,SC-VEN,Ventura River,1,29/3/2021 00:00:00,beach seine,4,Ilypnus gilberti,cheekspot goby,Not recorded,6,Not recorded,{84B63C18-FA81-48C0-8131-6E179C7E5EA4},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
879,SC-VEN,Ventura River,2,30/3/2021 00:00:00,beach seine,1,Ilypnus gilberti,cheekspot goby,Not recorded,6,Not recorded,{88898836-3C02-4D1B-9AAA-8C42C89F0D4D},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1429,SC-NEW,Newport Bay,2,24/9/2021 00:00:00,beach seine,3,Acanthogobius flavimanus,yellowfin goby,,1,,{B5A10E96-826B-4D83-8919-6F62B01B954D},checker,19/8/2022 23:45:47,robertb@sccwrp.org,11/10/2022 16:29,janw@sccwrp.org,SCCWRP,,1660952747,,EMPA,count
880,SC-VEN,Ventura River,2,30/3/2021 00:00:00,beach seine,2,Ilypnus gilberti,cheekspot goby,Not recorded,4,Not recorded,{56486450-C9FC-404B-AE7E-61C9FCBE6E84},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
881,SC-VEN,Ventura River,2,30/3/2021 00:00:00,beach seine,5,Ilypnus gilberti,cheekspot goby,Not recorded,3,Not recorded,{48F6B984-F877-4E12-A22A-54E9C960371F},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
882,SC-VEN,Ventura River,3,29/3/2021 00:00:00,beach seine,1,Ilypnus gilberti,cheekspot goby,Not recorded,2,Not recorded,{A79A6F71-977F-4BC4-BC1C-8DF8DAFB7D22},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
883,SC-VEN,Ventura River,3,29/3/2021 00:00:00,beach seine,2,Ilypnus gilberti,cheekspot goby,Not recorded,5,Not recorded,{F137A6E9-AE44-4BCF-AE4F-B938AEEF5656},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
884,SC-VEN,Ventura River,3,29/3/2021 00:00:00,beach seine,3,Ilypnus gilberti,cheekspot goby,Not recorded,4,Not recorded,{8AC5C721-4482-4440-9E72-39786DB69A5E},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
885,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,beach seine,2,Ilypnus gilberti,cheekspot goby,Not recorded,4,Not recorded,{EC40489A-8443-49F2-9223-2A411280979C},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
886,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,beach seine,3,Ilypnus gilberti,cheekspot goby,Not recorded,7,Not recorded,{455EBC88-DFA0-487E-9301-F67FB691DDA3},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
887,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,beach seine,1,Ilypnus gilberti,cheekspot goby,Not recorded,9,Not recorded,{D1253D55-68A6-47F9-8870-3ADAEFD07635},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
888,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,beach seine,3,Ilypnus gilberti,cheekspot goby,Not recorded,13,Not recorded,{2E32BC0E-D284-4CE4-8582-643C1342DEE3},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
889,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,beach seine,4,Ilypnus gilberti,cheekspot goby,Not recorded,42,Not recorded,{661C39CE-C180-478A-B002-65E0D1DA15FF},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
890,SC-BAT,Batiquitos Lagoon,2,11/4/2021 0:00,beach seine,3,Ilypnus gilberti,cheekspot goby,Not recorded,1,Not recorded,{0DD00EDF-549A-44D9-9C28-152F69F313CF},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
